Timestamp,Site - PV Power,Site - Load Power,Site - Grid Power,Site - Battery Power,MPPT - Current,MPPT - Voltage,BMS - Battery Voltage,BMS - Battery Current,BMS - Temperature,BMS - Amp Hour Charge
Mon Nov 06 2017 22:33:00 GMT+0800 (SGT),0.009,4.2625,4.2595,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:34:00 GMT+0800 (SGT),0.009,4.8945,4.8915,0.005,,,51.25,0.4195,22,0.006
Mon Nov 06 2017 22:35:00 GMT+0800 (SGT),0.009,4.799,4.796,0.005,,,51.25,0.417,22,0.006
Mon Nov 06 2017 22:36:00 GMT+0800 (SGT),0.009,4.928,4.925,0.005,,,51.25,0.4165,22,0.006
Mon Nov 06 2017 22:37:00 GMT+0800 (SGT),0.009,5.1345,5.131,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:38:00 GMT+0800 (SGT),0.009,4.572,4.569,0.005,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:39:00 GMT+0800 (SGT),0.009,4.741,4.738,0.005,,,51.25,0.4165,22,0.006
Mon Nov 06 2017 22:40:00 GMT+0800 (SGT),0.009,4.714,4.71,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:41:00 GMT+0800 (SGT),0.009,4.729,4.7285,0.0075,,,51.25,0.4175,22,0.006
Mon Nov 06 2017 22:42:00 GMT+0800 (SGT),0.009,4.732,4.734,0.01,,,51.25,0.4165,22,0.006
Mon Nov 06 2017 22:43:00 GMT+0800 (SGT),0.009,4.7,4.6995,0.0075,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:44:00 GMT+0800 (SGT),0.009,4.835,4.8345,0.0075,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:45:00 GMT+0800 (SGT),0.009,4.8525,4.849,0.005,,,51.25,0.42,22,0.006
Mon Nov 06 2017 22:46:00 GMT+0800 (SGT),0.009,4.8465,4.843,0.005,,,51.25,0.4195,22,0.006
Mon Nov 06 2017 22:47:00 GMT+0800 (SGT),0.009,4.821,4.818,0.005,,,51.245,0.42,22,0.006
Mon Nov 06 2017 22:48:00 GMT+0800 (SGT),0.009,4.862,4.859,0.005,,,51.245,0.4175,22,0.006
Mon Nov 06 2017 22:49:00 GMT+0800 (SGT),0.009,4.9635,4.9605,0.005,,,51.25,0.4175,22,0.006
Mon Nov 06 2017 22:50:00 GMT+0800 (SGT),0.009,5.106,5.103,0.005,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:51:00 GMT+0800 (SGT),0.009,5.092,5.0885,0.005,,,51.25,0.417,22,0.006
Mon Nov 06 2017 22:52:00 GMT+0800 (SGT),0.009,5.062,5.059,0.005,,,51.24,0.4165,22,0.006
Mon Nov 06 2017 22:53:00 GMT+0800 (SGT),0.009,4.8125,4.8095,0.005,,,51.245,0.4175,22,0.006
Mon Nov 06 2017 22:54:00 GMT+0800 (SGT),0.009,4.784,4.781,0.005,,,51.25,0.421,22,0.006
Mon Nov 06 2017 22:55:00 GMT+0800 (SGT),0.009,4.5765,4.5735,0.005,,,51.25,0.419,22,0.006
Mon Nov 06 2017 22:56:00 GMT+0800 (SGT),0.009,4.666,4.663,0.005,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:57:00 GMT+0800 (SGT),0.009,4.569,4.566,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:58:00 GMT+0800 (SGT),0.009,4.878,4.875,0.005,,,51.245,0.419,22,0.006
Mon Nov 06 2017 22:59:00 GMT+0800 (SGT),0.009,4.74,4.825,0.005,,,51.25,0.415,22,0.006
Mon Nov 06 2017 23:00:00 GMT+0800 (SGT),0.009,4.654,4.44,0.005,,,51.25,0.417,22,0.006
Mon Nov 06 2017 23:01:00 GMT+0800 (SGT),0.009,4.6605,4.6575,0.005,,,51.245,0.417,22,0.006
Mon Nov 06 2017 23:02:00 GMT+0800 (SGT),0.009,4.6415,4.6385,0.005,,,51.24,0.42,22,0.006
Mon Nov 06 2017 23:03:00 GMT+0800 (SGT),0.009,4.458,4.455,0.005,,,51.24,0.42,22,0.006
Mon Nov 06 2017 23:04:00 GMT+0800 (SGT),0.009,4.846,4.8505,0.0075,,,51.24,0.418,22,0.006
Mon Nov 06 2017 23:05:00 GMT+0800 (SGT),0.009,4.666,4.6625,0.005,,,51.245,0.4195,22,0.006
Mon Nov 06 2017 23:06:00 GMT+0800 (SGT),0.009,4.3555,4.3525,0.005,,,51.24,0.416,22,0.006
Mon Nov 06 2017 23:07:00 GMT+0800 (SGT),0.009,4.143,4.14,0.005,,,51.24,0.4145,22,0.006
Mon Nov 06 2017 23:08:00 GMT+0800 (SGT),0.009,4.4485,4.448,0.0075,,,51.24,0.4165,22,0.006
Mon Nov 06 2017 23:09:00 GMT+0800 (SGT),0.009,4.4915,4.491,0.0075,,,51.24,0.419,22,0.006
Mon Nov 06 2017 23:10:00 GMT+0800 (SGT),0.009,4.6525,4.6495,0.005,,,51.24,0.416,22,0.006
Mon Nov 06 2017 23:11:00 GMT+0800 (SGT),0.009,4.238,4.235,0.005,,,51.24,0.419,22,0.006
Mon Nov 06 2017 23:12:00 GMT+0800 (SGT),0.009,4.1695,4.1665,0.005,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:13:00 GMT+0800 (SGT),0.009,3.7035,3.7005,0.005,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:14:00 GMT+0800 (SGT),0.009,4.1155,4.115,0.0075,,,51.24,0.418,22,0.006
Mon Nov 06 2017 23:15:00 GMT+0800 (SGT),0.009,3.7415,3.7385,0.005,,,51.24,0.413,22,0.006
Mon Nov 06 2017 23:16:00 GMT+0800 (SGT),0.009,3.923,3.704,0.01,,,51.24,0.415,22,0.006
Mon Nov 06 2017 23:17:00 GMT+0800 (SGT),0.009,4.127,4.124,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:18:00 GMT+0800 (SGT),0.009,3.729,3.726,0.005,,,51.24,0.413,22,0.006
Mon Nov 06 2017 23:19:00 GMT+0800 (SGT),0.009,4.326,4.0155,0.005,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:20:00 GMT+0800 (SGT),0.009,3.9945,3.9915,0.005,,,51.24,0.418,22,0.006
Mon Nov 06 2017 23:21:00 GMT+0800 (SGT),0.009,3.983,3.9825,0.0075,,,51.24,0.415,22,0.006
Mon Nov 06 2017 23:22:00 GMT+0800 (SGT),0.009,3.5365,3.5355,0.0075,,,51.24,0.414,22,0.006
Mon Nov 06 2017 23:23:00 GMT+0800 (SGT),0.009,3.8165,3.8155,0.0075,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:24:00 GMT+0800 (SGT),0.009,3.804,3.801,0.005,,,51.24,0.416,22,0.006
Mon Nov 06 2017 23:25:00 GMT+0800 (SGT),0.009,3.8235,3.8205,0.005,,,51.24,0.415,22,0.006
Mon Nov 06 2017 23:26:00 GMT+0800 (SGT),0.009,3.436,3.4355,0.0075,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:27:00 GMT+0800 (SGT),0.009,3.652,3.6515,0.0075,,,51.24,0.4185,22,0.006
Mon Nov 06 2017 23:28:00 GMT+0800 (SGT),0.009,3.8955,3.895,0.0075,,,51.24,0.4165,22,0.006
Mon Nov 06 2017 23:29:00 GMT+0800 (SGT),0.009,3.8955,3.8925,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:30:00 GMT+0800 (SGT),0.009,3.9085,3.908,0.0075,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:31:00 GMT+0800 (SGT),0.009,3.9085,3.905,0.005,,,51.24,0.4175,22,0.006
Mon Nov 06 2017 23:32:00 GMT+0800 (SGT),0.009,4.5575,4.5545,0.005,,,51.24,0.416,22,0.006
Mon Nov 06 2017 23:33:00 GMT+0800 (SGT),0.009,4.444,4.441,0.005,,,51.24,0.4175,22,0.006
Mon Nov 06 2017 23:34:00 GMT+0800 (SGT),0.009,4.137,4.134,0.005,,,51.24,0.418,22,0.006
Mon Nov 06 2017 23:35:00 GMT+0800 (SGT),0.009,4.127,4.124,0.005,,,51.24,0.4195,22,0.006
Mon Nov 06 2017 23:36:00 GMT+0800 (SGT),0.009,4.4,4.243,0.0075,,,51.24,0.418,22,0.006
Mon Nov 06 2017 23:37:00 GMT+0800 (SGT),0.009,4.43,4.2885,0.005,,,51.24,0.4175,22,0.006
Mon Nov 06 2017 23:38:00 GMT+0800 (SGT),0.009,4.359,4.561,0.005,,,51.24,0.418,22,0.006
Mon Nov 06 2017 23:39:00 GMT+0800 (SGT),0.009,4.204,4.203,0.0075,,,51.24,0.4185,22,0.006
Mon Nov 06 2017 23:40:00 GMT+0800 (SGT),0.009,4.122,4.119,0.005,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:41:00 GMT+0800 (SGT),0.009,4.017,4.014,0.005,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:42:00 GMT+0800 (SGT),0.009,4.107,3.897,0.0075,,,51.24,0.415,22,0.006
Mon Nov 06 2017 23:43:00 GMT+0800 (SGT),0.009,3.8985,3.8955,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:44:00 GMT+0800 (SGT),0.009,4.299,4.296,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:45:00 GMT+0800 (SGT),0.009,4.364,4.361,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:46:00 GMT+0800 (SGT),0.009,4.1935,4.1905,0.005,,,51.24,0.421,22,0.006
Mon Nov 06 2017 23:47:00 GMT+0800 (SGT),0.009,4.001,3.9975,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:48:00 GMT+0800 (SGT),0.009,4.11,4.107,0.005,,,51.24,0.4165,22,0.006
Mon Nov 06 2017 23:49:00 GMT+0800 (SGT),0.009,4.4635,4.4605,0.005,,,51.24,0.414,22,0.006
Mon Nov 06 2017 23:50:00 GMT+0800 (SGT),0.009,4.498,4.497,0.0075,,,51.24,0.4165,22,0.006
Mon Nov 06 2017 23:51:00 GMT+0800 (SGT),0.009,4.4045,4.4015,0.005,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:52:00 GMT+0800 (SGT),0.009,4.386,4.58,0.0075,,,51.24,0.4155,22,0.006
Mon Nov 06 2017 23:53:00 GMT+0800 (SGT),0.009,4.3825,4.382,0.0075,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:54:00 GMT+0800 (SGT),0.009,4.158,4.155,0.005,,,51.24,0.42,22,0.006
Mon Nov 06 2017 23:55:00 GMT+0800 (SGT),0.009,4.598,4.595,0.005,,,,0.4155,22,0.006
Mon Nov 06 2017 23:56:00 GMT+0800 (SGT),0.009,4.182,4.179,0.005,,,,0.412,22,0.006
Mon Nov 06 2017 23:57:00 GMT+0800 (SGT),0.009,4.3765,4.3735,0.005,,,51.24,0.417,22,0.006
Mon Nov 06 2017 23:58:00 GMT+0800 (SGT),0.009,4.2065,4.2035,0.005,,,51.24,0.415,22,0.006
Mon Nov 06 2017 23:59:00 GMT+0800 (SGT),0.009,4.502,4.5015,0.0075,,,51.24,0.416,22,0.006
